wavenumber_cm-1,m5_px11_raw_despiked,m5_px11_processed,CaF2_mean_processed_norm
622.0,180.00789462809917,16.37441115365057,0.07307707495349734
623.0,162.40906404958702,15.046975669929871,0.06799772217022879
624.0,163.56471635610774,14.326628046077923,0.06341737843460586
625.0,163.2111570247936,12.95201406777171,0.06750289246237058
626.0,158.86256314699793,8.508715349266305,0.06860522344902542
627.0,162.78637396694222,7.848039321779581,0.06759667098591325
628.0,164.5567024793389,9.497730917242098,0.06487627311491156
629.0,152.47463429752028,8.130472015166825,0.0675027688592611
630.0,156.9464132231405,8.127170121834943,0.06476487037695425
631.0,171.6050578512391,9.270642741497149,0.061088132480317484
632.0,157.7497520661153,10.154735112981415,0.06155546594570359
633.0,156.0816645962733,11.65587673989506,0.059261561345154944
634.0,169.2821242236029,13.747360641915376,0.05777242635542714
635.0,169.05501449275363,14.702008230756,0.06099960513670445
636.0,167.4945652173915,16.145193565389583,0.06445964719722148
637.0,168.47821532091123,20.97742212605707,0.06543498517408484
638.0,172.11664389233957,23.31591180557315,0.07309066683113528
639.0,179.59148232848258,25.809385151613878,0.07779670991572499
640.0,182.5809813664597,29.854202506589143,0.0743611211981674
641.0,185.79158385093163,34.31057380960125,0.0750284232820377
642.0,183.9123830227744,37.89300148288087,0.07661452985701385
643.0,196.16485093167728,41.85013795644107,0.07092514130469509
644.0,194.54031055900663,45.002985435526895,0.0654998464233784
645.0,198.1468281573498,47.421433801039704,0.06164915792206077
646.0,199.05328215767668,48.40934478655997,0.06287982310517094
647.0,204.61322774327235,48.82275999946584,0.06563693191356361
648.0,197.5239149377591,47.04721452778161,0.06359106702439818
649.0,193.79866666666675,45.020130380159905,0.06337282347289407
650.0,192.7827267080741,43.926996127843005,0.06791954070462122
651.0,194.928016563147,44.72727628171806,0.0735852835415386
652.0,191.84612499999977,44.35971553657348,0.07881143446013208
653.0,193.65220289855088,45.292604558205895,0.08206115809461387
654.0,205.2751618257265,47.56091288508542,0.07612019602305728
655.0,201.63875624999903,46.97238218738155,0.07885853467175492
656.0,189.78233333333517,46.32701014408343,0.08549324225506172
657.0,197.30015352697112,46.217619590469994,0.0866973860114543
658.0,200.52456431535273,47.00925619511798,0.07676239384148863
659.0,185.91402074688702,45.80195221442821,0.07684683737985475
660.0,199.83723799582535,46.27268706803225,0.07522413012063227
661.0,201.14519087136907,47.0094019466589,0.07232888498924545
662.0,201.50277800829787,44.77469638249158,0.06844135959131833
663.0,186.2945975103737,43.52192877549006,0.060610618180175636
664.0,191.59898752598733,43.309492344474,0.049253645597898375
665.0,189.3344812499993,38.80753558874234,0.052377951402113765
666.0,184.05032500000002,35.513165340474984,0.05256603625137017
667.0,187.8238485477186,31.984877499609336,0.0529472650240453
668.0,181.65544398340225,30.387384198365933,0.05457507257423331
669.0,170.34575726141077,26.775763153890757,0.05660400331691371
670.0,173.4978253638255,23.806869674696713,0.05882006940726379
671.0,169.21264449064446,20.979422727121875,0.06264641608829788
672.0,173.44840709812115,18.441329043313996,0.06898024250570485
673.0,165.64881496881503,17.405217922764415,0.07140838873925018
674.0,164.10244467640936,16.167604829844052,0.07437062598109699
675.0,163.31368684759923,13.434317215631891,0.07811791552391135
676.0,164.12194572025044,12.53492070892624,0.07987964733154854
677.0,160.31330000000008,11.575561614350423,0.08212855289606638
678.0,157.6517891440501,12.160938875733294,0.08458647896661868
679.0,160.23918162839175,12.194057571231074,0.0780204909849842
680.0,165.73074428274413,10.915924234774844,0.08117598490673265
681.0,160.49422803347284,9.651959221112527,0.07593826648463518
