wavenumber_cm-1,intensity_raw
200.0584716796875,5877.33349609375
200.56930541992188,5863.90625
201.0822296142578,5913.1044921875
201.593017578125,5838.99658203125
202.1058807373047,5888.404296875
202.61659240722656,5800.80712890625
203.12940979003906,5807.00341796875
203.64007568359375,5751.07177734375
204.15283203125,5655.62841796875
204.66343688964844,5620.42041015625
205.17613220214844,5599.59033203125
205.6866912841797,5600.73779296875
206.1972198486328,5658.6787109375
206.70982360839844,5673.212890625
207.2202911376953,5634.97607421875
207.73284912109375,5607.41796875
208.24327087402344,5549.43603515625
208.75576782226562,5544.66943359375
209.26612854003906,5578.04541015625
209.77645874023438,5522.50927734375
210.2888641357422,5575.4853515625
210.7991485595703,5531.728515625
211.31149291992188,5486.7919921875
211.82171630859375,5518.82568359375
212.3319091796875,5558.83056640625
212.84417724609375,5544.3212890625
213.3543243408203,5516.0302734375
213.8665313720703,5470.17333984375
214.37661743164062,5590.4580078125
214.88665771484375,5489.9638671875
215.39878845214844,5514.4443359375
215.90878295898438,5488.4638671875
216.41876220703125,5515.08203125
216.93080139160156,5529.62109375
217.4407196044922,5537.9501953125
217.95059204101562,5554.021484375
218.46255493164062,5512.029296875
218.97238159179688,5480.5
219.482177734375,5479.06201171875
219.9940643310547,5461.36767578125
220.50379943847656,5555.35400390625
221.01351928710938,5524.68359375
221.52320861816406,5558.64892578125
222.03497314453125,5483.3876953125
222.5446014404297,5492.95751953125
223.05419921875,5542.2216796875
223.56378173828125,5443.10400390625
224.07542419433594,5490.4921875
224.58494567871094,5450.30419921875
225.0944366455078,5447.21826171875
225.60389709472656,5476.654296875
226.11544799804688,5455.7568359375
226.62484741210938,5462.58251953125
227.1342315673828,5460.58154296875
227.64358520507812,5451.2333984375
228.15501403808594,5496.9228515625
228.664306640625,5470.537109375
229.17356872558594,5563.32763671875
229.6828155517578,5514.96533203125
230.1920166015625,5464.1552734375
230.70120239257812,5522.619140625
231.21246337890625,5484.09130859375
231.72158813476562,5498.22265625
232.23069763183594,5531.6005859375
232.73976135253906,5448.140625
233.24880981445312,5485.53125
233.75782775878906,5521.939453125
234.26890563964844,5516.51953125
234.7778778076172,5458.4384765625
235.28680419921875,5446.78369140625
235.79571533203125,5532.6328125
236.30458068847656,5489.57373046875
236.8134307861328,5540.95361328125
237.32225036621094,5484.5751953125
237.83103942871094,5453.119140625
238.33981323242188,5472.6728515625
238.85064697265625,5486.17626953125
239.35935974121094,5458.9599609375
239.8680419921875,5503.80810546875
240.37669372558594,5477.94384765625
240.88531494140625,5477.3916015625
241.39390563964844,5463.638671875
241.90248107910156,5471.65966796875
242.41102600097656,5504.85986328125
242.91954040527344,5538.4619140625
243.4280242919922,5493.1455078125
243.9364776611328,5506.3037109375
244.44491577148438,5480.58642578125
244.95330810546875,5477.77001953125
245.46168518066406,5509.390625
245.97003173828125,5459.46337890625
246.4783477783203,5460.26806640625
246.98663330078125,5403.6171875
247.49490356445312,5495.1494140625
248.00314331054688,5501.40380859375
248.51133728027344,5513.4501953125
249.01951599121094,5433.87060546875
249.52767944335938,5510.7568359375
250.03579711914062,5434.45361328125
250.5438995361328,5451.12255859375
251.0519561767578,5446.83251953125
251.55999755859375,5434.0810546875
252.06800842285156,5437.35546875
252.5760040283203,5458.00732421875
253.08395385742188,5489.5087890625
253.59188842773438,5412.5087890625
