wavenumber_cm-1,intensity_raw
200.0584716796875,2124.0
200.56930541992188,2128.912841796875
201.0822296142578,2118.6357421875
201.593017578125,2103.939453125
202.1058807373047,2111.554443359375
202.61659240722656,2117.7490234375
203.12940979003906,2119.047607421875
203.64007568359375,2075.443359375
204.15283203125,2032.71044921875
204.66343688964844,2060.535888671875
205.17613220214844,2044.9794921875
205.6866912841797,2087.947021484375
206.1972198486328,2066.583740234375
206.70982360839844,2056.96826171875
207.2202911376953,2038.1446533203125
207.73284912109375,2044.7171630859375
208.24327087402344,2055.79833984375
208.75576782226562,2052.306884765625
209.26612854003906,2019.9207763671875
209.77645874023438,2027.2069091796875
210.2888641357422,2022.0333251953125
210.7991485595703,2019.168212890625
211.31149291992188,2031.0352783203125
211.82171630859375,1997.8709716796875
212.3319091796875,1989.1097412109375
212.84417724609375,2031.300048828125
213.3543243408203,2030.7689208984375
213.8665313720703,2019.3017578125
214.37661743164062,1987.76611328125
214.88665771484375,2013.4410400390625
215.39878845214844,2026.6669921875
215.90878295898438,2019.257568359375
216.41876220703125,2005.763427734375
216.93080139160156,2040.80712890625
217.4407196044922,2021.100830078125
217.95059204101562,2019.84130859375
218.46255493164062,2009.9786376953125
218.97238159179688,1987.635986328125
219.482177734375,1994.88916015625
219.9940643310547,2005.501220703125
220.50379943847656,1997.3609619140625
221.01351928710938,2033.8792724609375
221.52320861816406,2016.3662109375
222.03497314453125,1977.878173828125
222.5446014404297,1999.560791015625
223.05419921875,1989.507080078125
223.56378173828125,1978.0093994140625
224.07542419433594,1994.275146484375
224.58494567871094,1987.7664794921875
225.0944366455078,1996.2242431640625
225.60389709472656,2003.91796875
226.11544799804688,2000.47705078125
226.62484741210938,1979.1490478515625
227.1342315673828,1977.1319580078125
227.64358520507812,1993.39013671875
228.15501403808594,1980.8985595703125
228.664306640625,1985.84375
229.17356872558594,2019.326416015625
229.6828155517578,1989.79931640625
230.1920166015625,2001.11865234375
230.70120239257812,1969.4188232421875
231.21246337890625,1991.7589111328125
231.72158813476562,1992.26318359375
232.23069763183594,1990.810546875
232.73976135253906,1947.1802978515625
233.24880981445312,1987.2042236328125
233.75782775878906,1989.275390625
234.26890563964844,1984.115234375
234.7778778076172,1994.36181640625
235.28680419921875,2018.354736328125
235.79571533203125,2015.0225830078125
236.30458068847656,1973.092041015625
236.8134307861328,1951.687744140625
237.32225036621094,1957.077392578125
237.83103942871094,1985.65185546875
238.33981323242188,1999.135986328125
238.85064697265625,1961.3316650390625
239.35935974121094,1972.681396484375
239.8680419921875,1984.23046875
240.37669372558594,1983.06640625
240.88531494140625,1996.4351806640625
241.39390563964844,1969.5201416015625
241.90248107910156,1963.524658203125
242.41102600097656,1994.306884765625
242.91954040527344,1953.8995361328125
243.4280242919922,1971.591064453125
243.9364776611328,1982.40966796875
244.44491577148438,2002.591552734375
244.95330810546875,1991.9517822265625
245.46168518066406,1937.167724609375
245.97003173828125,1963.452880859375
246.4783477783203,2004.6563720703125
246.98663330078125,1984.37646484375
247.49490356445312,1978.2879638671875
248.00314331054688,1971.7374267578125
248.51133728027344,1980.4093017578125
249.01951599121094,1981.97900390625
249.52767944335938,1954.830078125
250.03579711914062,1978.661376953125
250.5438995361328,1979.872802734375
251.0519561767578,1993.4073486328125
251.55999755859375,1970.7061767578125
252.06800842285156,1985.2957763671875
252.5760040283203,1990.72216796875
253.08395385742188,1973.6622314453125
253.59188842773438,1975.0155029296875
254.09768676757812,1984.4056396484375
254.60556030273438,2002.0657958984375
255.1134033203125,1992.00830078125
255.6212158203125,1983.7230224609375
256.1289978027344,1967.6552734375
256.63677978515625,1975.333740234375
257.1445007324219,1998.13916015625
257.6522216796875,1945.8980712890625
258.1598815917969,1931.8238525390625
258.6654357910156,1941.466796875
259.1730651855469,1934.97607421875
259.6806640625,1966.551025390625
260.188232421875,1936.7884521484375
260.6957702636719,1969.4954833984375
261.2032775878906,1967.1951904296875
261.70867919921875,1966.484619140625
262.21612548828125,1957.92529296875
262.7235412597656,1961.6868896484375
263.23095703125,1930.6190185546875
263.7383117675781,1960.7117919921875
264.24566650390625,1986.930908203125
264.7508850097656,1948.4609375
265.2581787109375,1969.252197265625
265.76544189453125,1939.5565185546875
266.2726745605469,1941.6925048828125
266.77777099609375,1979.6170654296875
267.28497314453125,1957.031982421875
267.7921142578125,1924.1082763671875
268.2992248535156,1949.5992431640625
268.8042297363281,1977.7041015625
269.3113098144531,1955.9879150390625
269.818359375,1944.9029541015625
270.3253479003906,1977.7701416015625
270.83026123046875,1921.6514892578125
271.33721923828125,1909.7718505859375
271.8441467285156,1947.23876953125
272.34893798828125,1943.887451171875
272.8558044433594,1966.7010498046875
273.3626708984375,1930.04541015625
273.8694763183594,1932.18603515625
274.3741760253906,1955.798828125
274.8809509277344,1949.8006591796875
275.3876647949219,1909.925048828125
275.89227294921875,1885.1893310546875
276.3989562988281,1894.583740234375
276.9056091308594,1903.2559814453125
277.41015625,1927.00634765625
277.916748046875,1950.8397216796875
278.4212341308594,1887.0975341796875
278.9277648925781,1840.6798095703125
279.43426513671875,1902.6981201171875
279.93865966796875,1862.49755859375
280.44512939453125,1899.177001953125
280.9515686035156,1918.2198486328125
281.45587158203125,1902.51806640625
281.9622497558594,1888.7987060546875
282.46649169921875,1916.8865966796875
282.9728088378906,1895.90380859375
283.4791259765625,1866.47021484375
283.9832763671875,1903.01025390625
284.4895324707031,1864.6085205078125
284.99365234375,1834.164306640625
285.49981689453125,1870.5611572265625
286.0038757324219,1833.812744140625
286.510009765625,1853.6593017578125
287.0140380859375,1867.535400390625
287.52008056640625,1864.49169921875
288.0240478515625,1855.533447265625
288.5300598144531,1872.026123046875
289.0360412597656,1841.216552734375
289.5399169921875,1832.629638671875
290.0458679199219,1843.7713623046875
290.5496826171875,1797.8250732421875
291.053466796875,1831.443115234375
291.559326171875,1851.6260986328125
292.06304931640625,1815.4384765625
292.56884765625,1822.3582763671875
293.072509765625,1815.7132568359375
293.5782470703125,1801.1219482421875
294.0818786621094,1821.8914794921875
294.5875549316406,1779.353271484375
295.09112548828125,1820.8360595703125
295.5967712402344,1820.69873046875
296.10028076171875,1808.66552734375
296.6058654785156,1793.6861572265625
297.10931396484375,1792.928955078125
297.61273193359375,1784.764404296875
298.11822509765625,1788.91357421875
298.6216125488281,1788.134521484375
299.1270446777344,1797.809326171875
299.63037109375,1781.8758544921875
300.1336669921875,1793.8602294921875
300.6390075683594,1770.8292236328125
301.1422424316406,1790.761474609375
301.6454772949219,1792.4560546875
302.1507263183594,1758.7142333984375
302.6539001464844,1724.22607421875
303.15911865234375,1753.071044921875
303.6622009277344,1771.828125
304.165283203125,1768.1444091796875
304.67041015625,1707.2899169921875
305.1734313964844,1760.2523193359375
305.6764221191406,1765.7877197265625
306.1794128417969,1756.8643798828125
306.6844177246094,1746.582275390625
307.1873474121094,1694.729736328125
307.6902160644531,1720.82421875
308.1951599121094,1737.1280517578125
308.697998046875,1732.207763671875
309.2007751464844,1730.4410400390625
309.7056579589844,1743.230712890625
310.2084045410156,1750.269775390625
310.71112060546875,1714.7554931640625
311.21380615234375,1729.8604736328125
311.7185363769531,1762.386962890625
312.22119140625,1762.0465087890625
312.7237854003906,1762.55419921875
313.22637939453125,1704.93017578125
313.73101806640625,1718.3443603515625
314.2335510253906,1723.0340576171875
314.7360534667969,1772.8673095703125
315.238525390625,1779.2783203125
315.740966796875,1776.3970947265625
316.2454528808594,1793.8450927734375
316.7478332519531,1815.940185546875
317.2502136230469,1869.52685546875
317.7525329589844,1854.43603515625
318.2548522949219,1901.473388671875
318.75714111328125,1931.7364501953125
319.261474609375,1936.433837890625
319.7637023925781,1994.483642578125
320.2658996582031,1997.7718505859375
320.76806640625,2043.5106201171875
321.27020263671875,2043.989501953125
321.7723388671875,2032.1090087890625
322.2744140625,2057.97119140625
322.778564453125,1990.519775390625
323.2806091308594,1957.225830078125
323.7825927734375,1937.0360107421875
324.2845764160156,1897.8927001953125
324.7865295410156,1858.0185546875
325.2884521484375,1830.1812744140625
325.7903747558594,1777.9530029296875
326.292236328125,1777.128173828125
326.7940673828125,1716.3687744140625
327.2958984375,1747.3087158203125
327.7976989746094,1723.9207763671875
328.3015441894531,1701.4451904296875
328.8032531738281,1716.252197265625
329.3049621582031,1681.7125244140625
329.806640625,1674.2032470703125
330.3083190917969,1701.5731201171875
330.8099365234375,1676.458984375
331.3115234375,1658.3355712890625
331.8131103515625,1636.1270751953125
332.31463623046875,1670.388916015625
332.816162109375,1644.50439453125
333.3176574707031,1614.536865234375
333.8191223144531,1647.0045166015625
333.9397888183594,1636.9173583984375
334.44122314453125,1617.796875
334.9447021484375,1614.90771484375
335.4481506347656,1586.17041015625
335.9515686035156,1620.0460205078125
336.4529113769531,1625.091552734375
336.9562683105469,1624.4725341796875
337.4596252441406,1612.042236328125
337.9629211425781,1594.90234375
338.4641418457031,1581.21142578125
338.9674072265625,1583.98388671875
339.47064208984375,1594.9132080078125
339.9738464355469,1606.2589111328125
340.4749450683594,1613.7772216796875
340.97808837890625,1569.69287109375
341.4812316894531,1566.842529296875
341.98223876953125,1605.968505859375
342.4853210449219,1591.58154296875
342.9883728027344,1578.92529296875
343.4913635253906,1576.8289794921875
343.9922790527344,1568.767333984375
