wavenumber_cm-1,intensity_raw
200.0584716796875,7100.66650390625
200.56930541992188,7128.30029296875
201.0822296142578,7165.54833984375
201.593017578125,7126.41796875
202.1058807373047,7117.2255859375
202.61659240722656,7099.48388671875
203.12940979003906,6961.609375
203.64007568359375,6960.19677734375
204.15283203125,6837.552734375
204.66343688964844,6877.98193359375
205.17613220214844,6783.27734375
205.6866912841797,6765.71923828125
206.1972198486328,6769.89208984375
206.70982360839844,6711.58935546875
207.2202911376953,6747.9716796875
207.73284912109375,6762.01708984375
208.24327087402344,6711.91455078125
208.75576782226562,6676.07568359375
209.26612854003906,6673.24755859375
209.77645874023438,6663.74169921875
210.2888641357422,6706.93994140625
210.7991485595703,6733.97021484375
211.31149291992188,6699.5712890625
211.82171630859375,6647.68212890625
212.3319091796875,6612.75341796875
212.84417724609375,6676.46142578125
213.3543243408203,6686.3359375
213.8665313720703,6669.17724609375
214.37661743164062,6697.46044921875
214.88665771484375,6649.7021484375
215.39878845214844,6695.880859375
215.90878295898438,6742.62744140625
216.41876220703125,6648.43359375
216.93080139160156,6631.47802734375
217.4407196044922,6627.0810546875
217.95059204101562,6687.99169921875
218.46255493164062,6688.62060546875
218.97238159179688,6660.50537109375
219.482177734375,6625.486328125
219.9940643310547,6641.5634765625
220.50379943847656,6600.8818359375
221.01351928710938,6583.23876953125
221.52320861816406,6598.896484375
222.03497314453125,6566.8623046875
222.5446014404297,6531.04052734375
223.05419921875,6625.61865234375
223.56378173828125,6661.548828125
224.07542419433594,6621.357421875
224.58494567871094,6599.0703125
225.0944366455078,6587.58154296875
225.60389709472656,6618.68359375
226.11544799804688,6559.1357421875
226.62484741210938,6573.1357421875
227.1342315673828,6589.45849609375
227.64358520507812,6582.3359375
228.15501403808594,6570.5634765625
228.664306640625,6617.80419921875
229.17356872558594,6566.27392578125
229.6828155517578,6590.6728515625
230.1920166015625,6569.0732421875
230.70120239257812,6625.0478515625
231.21246337890625,6593.171875
231.72158813476562,6529.39208984375
232.23069763183594,6539.71142578125
232.73976135253906,6586.36474609375
233.24880981445312,6554.39111328125
233.75782775878906,6550.9072265625
234.26890563964844,6623.2958984375
234.7778778076172,6529.50341796875
235.28680419921875,6560.0126953125
235.79571533203125,6577.91162109375
236.30458068847656,6572.8994140625
236.8134307861328,6569.18994140625
237.32225036621094,6563.669921875
237.83103942871094,6545.75341796875
238.33981323242188,6579.5556640625
238.85064697265625,6538.94873046875
239.35935974121094,6561.91650390625
239.8680419921875,6554.9541015625
240.37669372558594,6545.98486328125
240.88531494140625,6508.9755859375
241.39390563964844,6512.9033203125
241.90248107910156,6494.13427734375
242.41102600097656,6518.4609375
242.91954040527344,6536.3779296875
243.4280242919922,6503.4921875
243.9364776611328,6529.5380859375
244.44491577148438,6593.34228515625
244.95330810546875,6529.82470703125
245.46168518066406,6568.9853515625
245.97003173828125,6514.97021484375
246.4783477783203,6479.97900390625
246.98663330078125,6557.55126953125
247.49490356445312,6527.14306640625
248.00314331054688,6471.5517578125
248.51133728027344,6542.783203125
249.01951599121094,6543.880859375
249.52767944335938,6542.93408203125
250.03579711914062,6506.29296875
250.5438995361328,6518.50390625
251.0519561767578,6545.45751953125
251.55999755859375,6484.322265625
252.06800842285156,6531.27783203125
252.5760040283203,6440.43310546875
253.08395385742188,6465.1787109375
253.59188842773438,6529.21484375
254.09768676757812,6520.43896484375
254.60556030273438,6482.16552734375
255.1134033203125,6512.3876953125
255.6212158203125,6434.228515625
256.1289978027344,6500.388671875
256.63677978515625,6527.97509765625
257.1445007324219,6546.73876953125
257.6522216796875,6461.88623046875
258.1598815917969,6505.0859375
258.6654357910156,6630.974609375
259.1730651855469,6615.08203125
259.6806640625,6489.75927734375
260.188232421875,6421.30322265625
260.6957702636719,6476.61865234375
261.2032775878906,6451.99658203125
261.70867919921875,6480.1884765625
262.21612548828125,6440.07958984375
262.7235412597656,6470.380859375
263.23095703125,6459.431640625
263.7383117675781,6535.34228515625
264.24566650390625,6502.791015625
264.7508850097656,6484.8369140625
265.2581787109375,6491.822265625
265.76544189453125,6497.18994140625
266.2726745605469,6478.9130859375
266.77777099609375,6424.22705078125
267.28497314453125,6478.994140625
267.7921142578125,6472.35546875
268.2992248535156,6473.81982421875
268.8042297363281,6371.4140625
269.3113098144531,6417.4248046875
269.818359375,6403.16650390625
270.3253479003906,6403.15087890625
270.83026123046875,6344.2333984375
271.33721923828125,6321.40869140625
271.8441467285156,6282.99853515625
272.34893798828125,6282.06396484375
272.8558044433594,6317.77490234375
273.3626708984375,6333.1640625
273.8694763183594,6313.814453125
274.3741760253906,6232.80810546875
274.8809509277344,6185.845703125
275.3876647949219,6273.7333984375
275.89227294921875,6262.7265625
276.3989562988281,6204.3525390625
276.9056091308594,6179.89892578125
277.41015625,6140.9736328125
277.916748046875,6181.86962890625
278.4212341308594,6157.1552734375
278.9277648925781,6189.69921875
279.43426513671875,6075.62060546875
279.93865966796875,6079.125
280.44512939453125,6043.31640625
280.9515686035156,6032.36767578125
281.45587158203125,6061.68505859375
281.9622497558594,6095.86669921875
282.46649169921875,6033.65478515625
