wavenumber_cm-1,m2_px16_processed,meanCaF2_processed_norm
831.0,73.56274505608259,0.0657831389367511
832.0,73.22624670710655,0.06590857822605482
833.0,74.96492677183875,0.0655424048010133
834.0,75.39832676881174,0.06445218279039718
835.0,71.14691609870604,0.06355329999016224
836.0,68.93141352582015,0.06115863772791321
837.0,66.79742842053724,0.06036632113939069
838.0,62.10276663457069,0.05860113971527725
839.0,56.54046695913475,0.057410669750157683
840.0,51.11672526778222,0.057161636431081096
841.0,46.36986077103449,0.05684345418263307
842.0,40.671829357740776,0.058112704630790366
843.0,39.375389769069706,0.058852327640453575
844.0,36.1167285342142,0.0604847519682421
845.0,33.02292652691004,0.06259738673214475
846.0,33.30743405210391,0.06458638922666035
847.0,33.229410699269295,0.0655872606036609
848.0,34.936915119062505,0.06595736189551565
849.0,37.43626423643387,0.06661106075129727
850.0,39.83537357799747,0.0661107153577519
851.0,41.49523198408756,0.06562399308200417
852.0,41.70412036907942,0.06561517389932578
853.0,41.012667087374744,0.06412076052597122
854.0,38.39433827555809,0.06274581186283217
855.0,39.47064143301317,0.06254353859684254
856.0,36.26266821996011,0.06147638694538251
857.0,34.852427792463835,0.05886440085076754
858.0,32.86505968055616,0.05737806683933243
859.0,31.015302263948286,0.054955563548303464
860.0,28.614706091246575,0.051989513921041786
861.0,26.803937399284962,0.049961231444643206
862.0,23.871637860228528,0.047863879286452256
863.0,21.867292919423274,0.04594197546301808
864.0,21.809047917548668,0.043795855764167516
865.0,24.00783060533984,0.04277978372968312
866.0,20.958271056460056,0.04142616871612376
867.0,21.17398247523305,0.040271904554973724
868.0,19.52607440421535,0.03934924801229348
869.0,17.229747621879895,0.03873427957206132
870.0,14.060896079311254,0.03656187690259941
871.0,11.894499043786182,0.03521733403218219
872.0,10.486276289889437,0.03409418031772836
873.0,11.105645076841128,0.032862586335232154
874.0,11.786157938308886,0.03145378007445187
875.0,11.848511919318225,0.03103272970106614
876.0,12.369921711151392,0.03162645800517647
877.0,14.579518326086543,0.032597687148834986
878.0,15.504375678088483,0.03329455291728238
879.0,14.938134534463671,0.033927447121247
880.0,14.788606217520481,0.03271662939304747
881.0,14.526569318612916,0.03279464762212342
882.0,13.367479221000211,0.032017359218057415
883.0,14.677284333490855,0.03245245410951327
884.0,13.374267303699117,0.033390323074825964
885.0,13.135668378507354,0.03446804812121258
886.0,13.019302344019229,0.03592976760200019
887.0,12.094561353871036,0.036873209637794294
888.0,11.276691332657958,0.03722429998344669
889.0,11.967749084762932,0.03663327127027421
890.0,12.532368639217108,0.036553939575678686
891.0,11.506678275107305,0.036071714207701985
892.0,10.466269148844066,0.035577736668769754
893.0,12.518572695689896,0.035572906954468415
894.0,12.858666678588124,0.03572750214750079
895.0,15.759346659463334,0.03645287314306077
896.0,16.27918473779327,0.03659304871557615
897.0,16.196136742137618,0.03675498788912719
898.0,17.352734683020905,0.03646201444674007
899.0,18.03575808310766,0.03686604736005506
900.0,18.29882032393009,0.03803207975182512
901.0,17.60241243921704,0.03815982297255706
902.0,17.711709549938234,0.03734501269362993
903.0,17.629486942027683,0.03635284556270056
904.0,17.13948561656826,0.035548721781905004
905.0,18.430403787338108,0.034527314311520445
906.0,17.768030216471438,0.03359749177314174
907.0,16.75186676007982,0.03316902988309116
908.0,17.21152193003331,0.033544572551815824
909.0,18.378699031421426,0.0351303237931601
910.0,19.583218546019445,0.03658187982125388
911.0,19.924130299411388,0.037683626703410834
912.0,21.1321017124319,0.03822812684734974
913.0,21.27796890366387,0.03950618355793428
914.0,21.484225082654103,0.03946566786407691
915.0,22.002193460194565,0.039847019075741
916.0,21.665504355848704,0.04065053017589436
917.0,21.866293625047906,0.041744825542893806
918.0,23.143981899450463,0.04327821832036104
919.0,25.843885372817105,0.044820125246559664
920.0,25.47912490194881,0.04617600998158264
921.0,28.292462001949225,0.047797549281823795
922.0,30.22811438029158,0.04957026510897838
923.0,30.708392578327004,0.05074179387708573
924.0,30.033539544118646,0.05188252597952493
925.0,30.268816691018298,0.05265528166463577
926.0,30.68813442903868,0.0529303862918196
927.0,31.46980220514478,0.05248780519200756
928.0,32.11736612009621,0.05233425188282879
929.0,34.82517136104493,0.05070860604850269
930.0,36.23470380687535,0.05002183367206525
931.0,38.93078748654683,0.04904951188667662
