wavenumber_cm-1,intensity_raw
200.0584716796875,4238.0
200.56930541992188,4228.33447265625
201.0822296142578,4209.05029296875
201.593017578125,4235.251953125
202.1058807373047,4208.98388671875
202.61659240722656,4225.19287109375
203.12940979003906,4144.30322265625
203.64007568359375,4066.44287109375
204.15283203125,4061.573974609375
204.66343688964844,4062.91455078125
205.17613220214844,4085.02001953125
205.6866912841797,4041.077880859375
206.1972198486328,3954.303955078125
206.70982360839844,4023.01904296875
207.2202911376953,3992.609619140625
207.73284912109375,3970.923095703125
208.24327087402344,4021.10595703125
208.75576782226562,3937.148193359375
209.26612854003906,3957.483642578125
209.77645874023438,3934.3837890625
210.2888641357422,3982.053466796875
210.7991485595703,3974.5439453125
211.31149291992188,3959.580810546875
211.82171630859375,3980.064453125
212.3319091796875,3962.37841796875
212.84417724609375,3998.9638671875
213.3543243408203,3990.2958984375
213.8665313720703,3937.644775390625
214.37661743164062,3967.523681640625
214.88665771484375,3926.591552734375
215.39878845214844,3966.556640625
215.90878295898438,3934.50244140625
216.41876220703125,3968.181396484375
216.93080139160156,3960.096435546875
217.4407196044922,3914.264404296875
217.95059204101562,3940.4677734375
218.46255493164062,3959.41259765625
218.97238159179688,3933.06591796875
219.482177734375,3915.958984375
219.9940643310547,3933.905029296875
220.50379943847656,3936.984130859375
221.01351928710938,3927.44873046875
221.52320861816406,3894.70703125
222.03497314453125,3928.620361328125
222.5446014404297,3925.424560546875
223.05419921875,3903.6728515625
223.56378173828125,3901.763427734375
224.07542419433594,3959.375732421875
224.58494567871094,3944.747802734375
225.0944366455078,3905.923828125
225.60389709472656,3879.552490234375
226.11544799804688,3929.517578125
226.62484741210938,3909.733154296875
227.1342315673828,3873.15185546875
227.64358520507812,3911.758056640625
228.15501403808594,3926.34130859375
228.664306640625,3939.771240234375
229.17356872558594,3938.1318359375
229.6828155517578,3858.64892578125
230.1920166015625,3893.142822265625
230.70120239257812,3906.912353515625
231.21246337890625,3920.100341796875
231.72158813476562,3915.6943359375
232.23069763183594,3926.093505859375
232.73976135253906,3927.81640625
233.24880981445312,3900.2177734375
233.75782775878906,3896.890625
234.26890563964844,3860.86376953125
234.7778778076172,3879.61279296875
235.28680419921875,3924.54443359375
235.79571533203125,3873.632080078125
236.30458068847656,3923.727294921875
236.8134307861328,3926.502685546875
237.32225036621094,3919.057861328125
237.83103942871094,3845.140869140625
238.33981323242188,3901.726806640625
238.85064697265625,3922.57275390625
239.35935974121094,3851.492431640625
239.8680419921875,3849.330322265625
240.37669372558594,3833.365966796875
240.88531494140625,3892.177734375
241.39390563964844,3869.313232421875
241.90248107910156,3918.958984375
242.41102600097656,3880.042236328125
242.91954040527344,3945.822021484375
243.4280242919922,3905.118408203125
243.9364776611328,3918.779541015625
244.44491577148438,3886.545654296875
244.95330810546875,3934.778564453125
245.46168518066406,3859.83837890625
245.97003173828125,3885.331787109375
246.4783477783203,3848.552001953125
246.98663330078125,3799.50146484375
247.49490356445312,3850.89013671875
248.00314331054688,3876.83056640625
248.51133728027344,3889.98779296875
249.01951599121094,3903.1728515625
249.52767944335938,3873.11572265625
250.03579711914062,3871.030029296875
250.5438995361328,3867.2353515625
251.0519561767578,3904.34765625
251.55999755859375,3866.8046875
252.06800842285156,3883.262451171875
252.5760040283203,3921.847412109375
253.08395385742188,3885.036865234375
253.59188842773438,3894.423095703125
254.09768676757812,3875.57666015625
254.60556030273438,3888.335693359375
255.1134033203125,3897.676025390625
255.6212158203125,3869.543212890625
256.1289978027344,3863.645263671875
256.63677978515625,3860.38232421875
257.1445007324219,3831.224609375
257.6522216796875,3845.01708984375
258.1598815917969,3841.55029296875
258.6654357910156,3809.334716796875
259.1730651855469,3859.185302734375
259.6806640625,3878.088623046875
260.188232421875,3939.535400390625
260.6957702636719,3893.907958984375
261.2032775878906,3858.865478515625
261.70867919921875,3841.110107421875
262.21612548828125,3845.314697265625
262.7235412597656,3824.7685546875
263.23095703125,3867.550537109375
263.7383117675781,3875.387939453125
264.24566650390625,3930.86376953125
264.7508850097656,3932.51904296875
265.2581787109375,3828.112060546875
265.76544189453125,3836.899658203125
266.2726745605469,3892.059326171875
266.77777099609375,3866.16845703125
267.28497314453125,3827.062255859375
267.7921142578125,3886.85693359375
268.2992248535156,3826.98046875
268.8042297363281,3803.058837890625
269.3113098144531,3853.619873046875
269.818359375,3799.384765625
270.3253479003906,3813.63623046875
270.83026123046875,3784.329345703125
271.33721923828125,3761.40625
271.8441467285156,3794.437255859375
272.34893798828125,3803.51806640625
272.8558044433594,3798.783935546875
273.3626708984375,3779.72802734375
273.8694763183594,3742.94580078125
274.3741760253906,3758.510986328125
274.8809509277344,3729.7861328125
275.3876647949219,3701.867431640625
275.89227294921875,3723.091064453125
276.3989562988281,3683.856689453125
276.9056091308594,3723.668701171875
277.41015625,3709.17919921875
277.916748046875,3728.499267578125
278.4212341308594,3683.36376953125
278.9277648925781,3663.439208984375
279.43426513671875,3644.727294921875
279.93865966796875,3613.390869140625
280.44512939453125,3667.61328125
280.9515686035156,3646.5986328125
281.45587158203125,3659.227294921875
