wavenumber_cm-1,raw_despiked,processed
1325.0,252.15804545454566,22.150482134527294
1326.0,251.93486363636364,22.66527792175944
1327.0,247.06774999999865,22.283966934150044
1328.0,250.64190909090905,19.84349179658821
1329.0,252.93209090909068,19.514520761044707
1330.0,249.86181818181933,20.890808991094303
1331.0,251.8105000000017,22.581617380570663
1332.0,253.12445454545377,25.341045431408645
1333.0,261.82281818181855,28.29786394109985
1334.0,264.0595000000011,29.999038990366586
1335.0,264.65513636363653,33.37606582844896
1336.0,269.3690000000009,36.51451484500683
1337.0,270.3174318181819,38.41105148946764
1338.0,265.91363636363707,40.52895956535636
1339.0,280.7666363636359,41.30951848930391
1340.0,277.2276363636347,42.461251664883946
1341.0,274.29813953488144,42.51951079743654
1342.0,280.06022727272733,43.903153570801464
1343.0,270.7161136363634,44.94118404742031
1344.0,281.4605,45.1968477918285
1345.0,279.7629999999991,46.652517494760616
1346.0,287.83506818181826,48.80521747731805
1347.0,284.2981590909094,51.176308491709705
1348.0,288.80918604651146,55.28765250078433
1349.0,288.2020909090904,58.2389402670743
1350.0,298.8040232558139,62.583508419992825
1351.0,302.79006818181807,66.24783557179629
1352.0,307.6049534883721,71.4697276561304
1353.0,309.8852727272726,74.22524284139143
1354.0,312.5467045454572,77.36928357840438
1355.0,313.73275000000035,78.23247990658348
1356.0,317.4422727272724,81.06950027412961
1357.0,311.7890930232563,81.93402320001107
1358.0,321.78625000000045,82.68133614656693
1359.0,317.5639090909095,82.41282356859838
1360.0,324.6691860465126,80.62985108071743
1361.0,309.2063409090912,79.65046044568268
1362.0,313.73236363636215,77.3507963901904
1363.0,308.2108837209295,73.19686208801994
1364.0,305.7443488372095,70.17446097202702
1365.0,311.05,68.23632161791357
1366.0,297.59145454545325,68.89037509201106
1367.0,301.5558181818176,66.28706329448457
1368.0,304.3544186046541,66.96717864614101
1369.0,308.8374090909083,67.42754612751872
1370.0,303.6598636363628,68.93612340208566
1371.0,298.6482499999992,71.51234026615401
1372.0,316.7237272727263,74.42518285024644
1373.0,309.2858181818187,75.28993009373355
1374.0,314.98286363636385,75.27456171160637
1375.0,311.6795454545454,76.00981271160677
1376.0,317.3273720930245,74.85575181699255
1377.0,299.2454545454542,71.36293959069795
1378.0,304.976318181817,71.29138343130734
1379.0,307.7037674418594,68.94651404188247
1380.0,302.7679534883712,68.62930903321819
1381.0,305.8653863636356,70.46322923194748
1382.0,310.947,73.59790623351412
1383.0,302.4376136363632,74.80221516978784
1384.0,315.87890909090675,77.1534497924356
1385.0,318.60881818181826,77.5295335521449
1386.0,308.98304651163085,77.78100983373992
1387.0,313.11268181818184,78.22755090254205
1388.0,311.87058139534787,76.82047838021643
1389.0,301.11995348837405,73.17358647145517
1390.0,313.38306818182014,71.62250128355916
1391.0,305.54625581395385,70.62213372714237
1392.0,293.919441860465,67.16575927398173
1393.0,302.007488372095,67.48119176108125
1394.0,302.94476744186045,67.59856829600733
1395.0,295.991279069767,67.03092467984109
1396.0,295.80865116278886,66.8778862209993
1397.0,310.447,66.19535702084625
1398.0,292.89074418604775,63.731472818234096
1399.0,294.16581395348817,60.12137537804389
1400.0,282.17474418604576,56.491464414367016
1401.0,285.7696046511624,52.006078789001776
1402.0,281.7024545454547,47.72254746902129
1403.0,271.4074545454543,46.56180433241519
1404.0,276.13777272727276,44.16666995285783
1405.0,276.1368139534885,45.96189476786864
1406.0,275.0226744186048,44.21774224139236
1407.0,271.9204186046511,43.114764568013044
1408.0,273.0889090909084,42.38769061428812
1409.0,279.3235348837213,40.14150932418653
1410.0,254.9836046511624,38.60468931258595
1411.0,264.8656744186051,36.865705943234076
1412.0,265.9103953488379,36.53485427534639
1413.0,263.35018604651174,34.80480557088214
1414.0,262.59932558139576,32.37798611304444
1415.0,258.8412790697674,31.841650226804063
1416.0,260.27288372092954,28.26551682115138
1417.0,246.29051162790665,25.505971471147518
1418.0,245.65051162790732,23.895925367963883
1419.0,249.01209302325555,20.54037259597743
1420.0,247.954,19.582224706367697
1421.0,244.9818139534911,19.032406483314958
1422.0,243.60809302325487,19.66308225792497
1423.0,234.82872727272658,17.42996061732981
1424.0,248.24931818181824,14.867033323568762
1425.0,237.6573720930234,11.628640413179625
1426.0,232.76267441860574,10.09032489151329
1427.0,225.80576744186067,8.463739915042652
1428.0,229.20951162790737,4.74240293820435
1429.0,224.72250000000034,2.884360692215637
1430.0,232.44659090909101,3.5968027069189645
1431.0,222.22460465116296,3.9227622683292225
1432.0,218.3853953488393,5.492248645326271
1433.0,239.47536363636402,6.921620872458959
1434.0,225.94523255814045,8.842884734194115
1435.0,228.48441860464993,9.553154202328756
1436.0,235.43209090909127,10.512328057536507
1437.0,232.4037674418597,10.828941964784974
1438.0,228.6425116279071,8.662712777345462
1439.0,226.37272093023256,10.452221594768474
1440.0,226.96639534883712,11.580270997402152
1441.0,234.45481818181827,11.834961613103445
1442.0,229.8826976744181,13.291830593120409
1443.0,238.64186046511688,15.051845589094711
1444.0,235.5761627906988,15.871733983425429
1445.0,228.63667441860372,14.764312568578987
1446.0,232.81765116279055,14.404889140414497
1447.0,232.46836363636388,14.103393602141011
1448.0,228.51586046511423,13.331998314229367
1449.0,227.93743181818152,14.23034979563937
1450.0,236.45506976744196,13.9818351660264
1451.0,227.07106976744294,12.369730619109163
1452.0,229.8762790697678,10.321752323004404
1453.0,225.47946511627688,7.126893243717802
1454.0,216.80048837209327,4.898828617858101
1455.0,217.9812558139526,1.7847873721313476
1456.0,213.95644186046235,2.8536253981814355
1457.0,214.30937209302257,1.213462892927481
1458.0,223.74774999999948,-0.04144093866736398
1459.0,215.19465116279167,0.6120713444697117
1460.0,221.83997674418626,-0.14118609364260237
1461.0,202.0329767441837,-1.2171260976653002
1462.0,211.41299999999987,-2.0526005926432163
1463.0,219.07086046511694,-2.3818449655365157
1464.0,209.35548837209373,-2.7850233294624047
1465.0,211.23641860465077,-3.195886308026985
1466.0,216.2776511627908,-2.9333579640399137
1467.0,211.42465116279374,-4.833054607791354
1468.0,201.60679069767426,-5.901951160434635
1469.0,210.73322727272682,-5.639892893965168
1470.0,205.56657142857156,-7.141287402403151
1471.0,212.41283720930244,-6.94203737451943
1472.0,209.41288372093186,-6.181571265889801
1473.0,207.6282558139532,-4.011456969848922
1474.0,208.184,-3.2026749177434795
1475.0,217.27088372093175,-0.7850971812018486
1476.0,211.23100000000042,-1.7027152462728168
1477.0,220.406,-1.736846627695627
1478.0,215.0340000000022,-0.8559047599106577
1479.0,213.51081395348916,-0.49837004647568506
1480.0,203.849930232558,-0.920988933672362
1481.0,218.07369767441958,-0.40799043866172724
1482.0,222.75697674418717,-0.030749607994067674
1483.0,216.91930232558155,0.22907047087309707
1484.0,215.71204651162708,1.9141568278812144
1485.0,216.6674651162791,1.7049501969579524
1486.0,218.69730232558115,-0.6459948228987571
1487.0,211.84867441860393,-0.76551932239434
1488.0,223.38283720930085,0.00230862408949406
1489.0,210.57765116279023,-0.17580884647185258
1490.0,220.5304883720925,1.063650133323506
1491.0,223.7943023255816,3.1887171982418465
1492.0,220.0101428571428,6.106216371012351
1493.0,223.5419534883717,8.5379883385082
1494.0,234.66269767441844,10.945025636924868
1495.0,232.46942857142847,10.57259722951784
1496.0,232.23613953488606,12.387916450427412
1497.0,232.61171428571367,13.02166746898314
1498.0,225.58972093023243,13.603594147038933
1499.0,234.5376511627892,14.051022700936045
1500.0,242.98583720930193,16.705709915192813
1501.0,234.11379069767457,18.508772709493854
1502.0,246.36641860464997,21.815690783747414
1503.0,244.78013953488394,25.256701545254828
1504.0,247.59073809523815,24.441240306484218
1505.0,244.69202325581534,25.213467142448366
1506.0,254.3695348837208,26.013092743381236
1507.0,246.28674418604663,25.67121217034628
1508.0,239.46181395348714,24.138653031670685
1509.0,254.50620930232395,22.6675996294546
1510.0,244.504,22.538380701207416
1511.0,247.45662790697492,21.133564228106337
1512.0,236.73676744186062,21.29328500021009
1513.0,249.34438095238121,20.985963925370527
1514.0,249.20583720930284,19.365004342769424
1515.0,241.06351162790733,18.160911502677294
1516.0,243.35141860465097,17.016659310288958
1517.0,243.0270952380959,15.858132550539068
1518.0,239.4621627906982,13.354028043347284
1519.0,233.26955813953327,12.375740386763397
1520.0,243.57158139534795,10.694937486104664
1521.0,236.5805000000007,9.093530702405104
1522.0,239.46204651162705,9.397929365634752
1523.0,234.78476744186017,9.66930145726323
1524.0,231.87895348837122,10.172392357940964
1525.0,242.985095238094,7.997433397571939
1526.0,243.02911627906988,8.602822322163547
1527.0,234.75871428571395,7.649115852314367
1528.0,236.23990697674535,5.922270374170807
1529.0,230.0308139534881,4.2420647593613126
1530.0,239.5449285714274,2.273403143342989
1531.0,229.04260465116207,2.4135639401831384
1532.0,230.272,3.862178203380182
1533.0,240.04433333333273,5.2548271047934065
1534.0,240.11448837209284,6.341393321971992
1535.0,240.13990697674402,5.422915733975032
1536.0,240.32485714285534,7.201448449704117
1537.0,240.07748837209056,7.6869081339109755
1538.0,235.58495348837164,7.701945078250759
1539.0,238.9976976744181,9.012151710327856
1540.0,249.93114285714444,9.935596615018
1541.0,246.26972093023315,9.74358228768142
1542.0,246.63657142857133,11.873739741692361
1543.0,246.48665116279003,13.583476091704654
1544.0,244.0397857142856,14.651614134950307
1545.0,247.1960697674422,16.43707397134216
1546.0,261.88832558139626,17.4861321412925
1547.0,252.46606976744258,18.344872360593257
1548.0,257.15167441860456,18.130401253936725
1549.0,255.78314285714248,18.086978758706238
1550.0,243.64176744186037,16.265666269618634
1551.0,253.21232558139494,13.931588795641517
1552.0,249.80006976744124,14.952287704291791
1553.0,255.30699999999968,16.333344765341536
1554.0,251.24869767441936,18.84411510251499
1555.0,256.8601395348837,20.55179777536202
1556.0,262.8356428571437,18.542670924567233
1557.0,261.49337209302524,20.349493110524776
1558.0,255.387,21.199506910080117
1559.0,251.24135714285816,22.82959286079256
1560.0,257.2944285714291,24.27901662480963
1561.0,277.5780930232558,26.21167015687743
1562.0,265.99511627907,29.436154138320006
1563.0,271.8474418604644,36.46120557561878
1564.0,277.15416666666675,42.471212606246894
1565.0,280.18593023255823,46.555727999016995
1566.0,290.1456744186057,51.104180976313955
1567.0,305.93600000000094,58.226758000677876
1568.0,294.61664285714284,61.38062265517763
1569.0,300.09841860465235,63.19081105182826
1570.0,308.01459523809484,64.47949516728352
1571.0,303.22966666666764,66.85208023091417
1572.0,298.45037209302325,69.62781591485219
1573.0,308.97999999999774,74.81417006643295
1574.0,318.75345238095053,77.8395756252863
1575.0,328.19585714285773,81.88221037869238
1576.0,321.114046511627,84.96400040851896
1577.0,322.1026511627908,87.6461387751082
1578.0,321.7592093023261,86.55783965490718
1579.0,326.5725,85.76859529307151
1580.0,317.16757142857074,85.35133641065218
1581.0,326.75507142857157,85.99813039161455
1582.0,319.0872857142846,87.52713222895511
1583.0,328.17409302325586,89.26544336339424
1584.0,325.7895952380938,92.36651061975891
1585.0,328.40066666666706,96.01512615705715
1586.0,338.1701904761903,96.51091921412043
1587.0,334.919348837209,101.61846540381728
1588.0,340.4678095238109,103.85296067034346
1589.0,333.79073809523845,104.44293137407644
1590.0,335.79639534883745,105.08715918693198
1591.0,353.81414285714357,104.09021226828443
1592.0,330.2922857142855,103.20638578837693
1593.0,330.0762857142867,104.51840242710387
1594.0,342.4755714285717,106.70302994826434
1595.0,334.4878604651159,108.54602451380362
1596.0,341.06938095237774,109.08372999631172
1597.0,355.3658139534885,114.29706106855565
1598.0,343.92142857142875,114.24667471844984
1599.0,345.5365116279063,115.10323613831554
1600.0,340.2539999999999,117.1060476384786
1601.0,348.33576744186036,115.95642623690853
1602.0,337.54766666666666,115.26537652359931
1603.0,355.7636511627901,118.24789822131851
1604.0,344.17557142857333,118.59323952727496
1605.0,339.6730714285711,118.13028131150924
1606.0,347.70472093023113,115.9612603139083
1607.0,345.92761904762074,115.12638792964299
1608.0,331.32928571428494,112.96918946816481
1609.0,333.0811395348838,112.00632715150448
1610.0,334.25183333333297,111.01667751637194
1611.0,336.0742380952383,108.40219510808441
1612.0,331.3222857142868,105.41523722517024
1613.0,320.339,102.36670693341514
1614.0,324.19757142857014,97.88846860177193
1615.0,309.76090476190416,91.54905608590047
1616.0,302.0755714285704,87.02303230394406
1617.0,302.9707619047622,82.77948602031455
1618.0,301.4283333333336,80.72023883465312
1619.0,291.06690476190283,77.17505162109913
1620.0,300.22485714285784,78.68882847492011
1621.0,289.9166904761905,79.08955235396496
1622.0,297.85140476190486,82.65242362192498
1623.0,292.02514285714227,85.14561186751277
1624.0,308.9358333333336,86.25534418176505
1625.0,297.5898571428574,85.53739051226611
1626.0,309.4958571428582,84.01735555603835
1627.0,283.7252857142834,82.2734989930857
1628.0,284.0540714285716,83.10246597782668
1629.0,289.0809999999994,81.17803223522458
1630.0,285.8586279069766,82.77936933656332
1631.0,300.44480952380957,80.84761097954856
1632.0,295.14457142857077,80.85819456008801
1633.0,277.3290000000004,77.92531739909475
1634.0,278.8001627906977,71.99341243240792
1635.0,259.93404761904577,65.63133736818455
1636.0,264.37914285714294,57.36562423139941
1637.0,261.0286666666672,53.831129572701684
1638.0,247.1919999999999,53.88772453726742
1639.0,249.62314285714268,52.23778235772582
1640.0,247.09372093023308,51.71501637610467
1641.0,256.74450000000195,49.39507603935104
1642.0,250.24933333333354,46.11095244791974
